,Unnamed: 0,text,names,Date,FG,3P,FGA,PTS,Result,EFG
198,198,Get your entries in! Help out @KevinHart4Real and enter the #CourtSidekickContest at https://t.co/eewU8oFIYO for a chance to sit with him during the 2018 NBA Playoffs! 👌 #ad https://t.co/Vx8TQXye7F,Bradley Beal,2018-03-15,3.0,0.0,2.0,7.0,W,1.5
199,199,Let’s get it done today @CCPBasketball !!!💍,Bradley Beal,2018-03-17,6.0,1.0,12.0,19.0,W ,0.5416666666666666
200,200,"Happy Birthday to my baby @kamiahadams ! Today is your day. 
I hope it’s filled with blessings… https://t.co/vNslheNpXr",Bradley Beal,2018-03-20,3.0,0.0,7.0,6.0,L,0.4285714285714285
201,201,Check out lil bro! Tough baskets @JBtoocold https://t.co/RsVY54QWhB,Bradley Beal,2018-03-21,9.0,2.0,13.0,21.0,L ,0.7692307692307693
202,202,🙏🏽🙏🏽🙏🏽BLESSED,Bradley Beal,2018-03-27,3.0,1.0,8.0,7.0,W ,0.4375
203,203,Now that's how you #DoTheDew! Props to #DeweyRyder. https://t.co/sQIp1ZECxn,Bradley Beal,2018-04-09,3.0,1.0,1.0,4.0,L,3.5
204,204,"We may be the 8️⃣ seed. But this is the playoffs, and we're a dangerous, experienced @WashWizards team. My blog on facing the @Raptors. #WizRaptors #DCFamily https://t.co/LIFLmKHWyZ",Bradley Beal,2018-04-13,3.0,0.0,4.0,3.0,W,0.75
205,205,Dope 🙏🏽 https://t.co/cS5Pe9EvtY,Bradley Beal,2018-04-16,3.0,0.0,5.0,5.0,L,0.6
206,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
207,207,Young savages https://t.co/En6OjPac1D,Bradley Beal,2018-05-01,3.0,1.0,6.0,4.0,W,0.5833333333333334
208,208,That was the worst of them all you geeked! https://t.co/RuULHEV4Uu,Bradley Beal,2018-05-02,3.0,1.0,7.0,3.0,W,0.5
209,209,It's all made in the offseason. Ready to come back next year stronger than ever before @PlayersTribune https://t.co/yTXSX0Rd02,Bradley Beal,2018-05-03,3.0,1.0,8.0,0.0,L,0.4375
210,210,Shot hurt my heart and we ain’t playing ! 😂😩🤦🏽‍♂️,Bradley Beal,2018-05-06,3.0,0.0,6.0,1.0,W,0.5
211,211,Damn Bron! 🤦🏽‍♂️,Bradley Beal,2018-05-06,3.0,0.0,1.0,4.0,W,3.0
212,212,"OG with the side step, no dribbles! 😂",Bradley Beal,2018-05-06,3.0,0.0,4.0,7.0,W,0.75
213,213,DMX with the flame https://t.co/aueMthPZg3,Bradley Beal,2018-05-13,3.0,0.0,6.0,2.0,L,0.5
214,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
215,215,No brainer! https://t.co/7g4GKWxwKM,Bradley Beal,2018-05-15,3.0,0.0,6.0,0.0,L,0.5
216,216,Facts https://t.co/53c7S4fjpZ,Bradley Beal,2018-05-15,3.0,1.0,6.0,4.0,L,0.5833333333333334
217,217,🗣Heard u https://t.co/K3mAbLcWCT,Bradley Beal,2018-05-18,3.0,1.0,6.0,2.0,L,0.5833333333333334
218,218,Lmao idc! We trying to win out here!! https://t.co/qa5uBc3eXi,Bradley Beal,2018-05-23,3.0,1.0,7.0,1.0,W,0.5
219,219,Facts only. No sugarcoating! https://t.co/kSjM06W6zT,Bradley Beal,2018-05-23,3.0,0.0,4.0,5.0,W,0.75
220,220,Well deserved my boy!! https://t.co/8DF3KXI8Ff,Bradley Beal,2018-05-23,3.0,0.0,9.0,6.0,W,0.3333333333333333
221,221,Big facts! https://t.co/tyftoRZzDs,Bradley Beal,2018-05-24,3.0,0.0,3.0,3.0,L,1.0
222,222,Can’t wait for my baby boy to get here!,Bradley Beal,2018-05-24,3.0,0.0,1.0,6.0,L,3.0
223,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
224,224,LETS GO CAPS,Bradley Beal,2018-05-24,3.0,0.0,7.0,0.0,L,0.4285714285714285
225,225,ROCKY spazzin https://t.co/CiGkSHzCfc,Bradley Beal,2018-05-25,3.0,1.0,5.0,0.0,W,0.7
226,226,Eat this weekend! https://t.co/0Z3LmJQPn6,Bradley Beal,2018-05-25,3.0,0.0,4.0,1.0,W,0.75
227,227,Tuned in now! Lol https://t.co/V4VxYdwcmY,Bradley Beal,2018-05-25,3.0,0.0,8.0,4.0,W,0.375
228,228,Nah my boy. Been on repeat for weeks! https://t.co/f8OtZA5jbz,Bradley Beal,2018-05-25,3.0,1.0,5.0,5.0,W,0.7
229,229,This Playboi slappin’ !,Bradley Beal,2018-05-25,3.0,0.0,4.0,2.0,W,0.75
230,230,Zaxby’s for the win !,Bradley Beal,2018-05-25,3.0,0.0,4.0,5.0,W,0.75
231,231,Another year another journey! DMV friends retweet with #kickstartdc #sweepstakesentry for your chance to lock down Cap One Arena on opening night with 2 courtside tickets! #AD https://t.co/PFKCoEGL8O,Bradley Beal,2018-06-01,3.0,0.0,7.0,7.0,W,0.4285714285714285
232,232,Okay Ye! Need about 3 more listens though.,Bradley Beal,2018-06-01,3.0,1.0,2.0,0.0,W,1.75
233,233,I’m not sure I agree with the elbow but he was gone anyway ! 🤦🏽‍♂️,Bradley Beal,2018-06-01,3.0,0.0,3.0,6.0,W,1.0
234,234,Bron Hot !! 🤬,Bradley Beal,2018-06-01,3.0,1.0,1.0,1.0,W,3.5
235,235,Nothing but love! #TBT #1stTimeAllStar 🌟 https://t.co/bnKMGYBUC1,Bradley Beal,2018-06-14,3.0,1.0,8.0,1.0,L,0.4375
236,236,Weekend ready! #FridayFeeling https://t.co/2bhac8XtED,Bradley Beal,2018-06-15,3.0,0.0,8.0,6.0,L,0.375
237,237,Never stop dreaming! 👌🏀🌟 #TBT #NBADraft #WizDraft https://t.co/XB1GJI82YJ,Bradley Beal,2018-06-21,3.0,0.0,8.0,0.0,W,0.375
238,238,Draft Day Birthday #TBT #blessed 🧢🎉🎂🙌 https://t.co/BhAMWG5rPq,Bradley Beal,2018-06-28,3.0,1.0,2.0,7.0,W,1.75
239,239,That 4th of July #FridayFeeling! 😎🇺🇸🎆 https://t.co/3BWmZ4UHiK,Bradley Beal,2018-06-29,3.0,0.0,2.0,6.0,W,1.5
240,240,Congrats dawg! https://t.co/aW7qkguPub,Bradley Beal,2018-07-01,3.0,1.0,5.0,3.0,L,0.7
241,241,Yessir! https://t.co/Td27WpTG5h,Bradley Beal,2018-07-03,3.0,1.0,2.0,5.0,L,1.75
242,242,My Favorite Player! https://t.co/yb0h5ESnjB,Bradley Beal,2018-07-03,3.0,1.0,8.0,0.0,L,0.4375
243,243,I’m rollin! https://t.co/6g1o7T7kPR,Bradley Beal,2018-07-03,3.0,1.0,7.0,0.0,L,0.5
244,244,Day 1s!!! https://t.co/MdZ6MLGSER,Bradley Beal,2018-07-06,3.0,0.0,9.0,3.0,L,0.3333333333333333
245,245,Sounds about right! Keep killing cuz’!!! Lol 😂🤘🏽 https://t.co/QtzrONJBmr,Bradley Beal,2018-07-08,3.0,1.0,7.0,7.0,W,0.5
246,246,Don’t know if we’re related but it seems we might lol https://t.co/3zf9n1KUgG,Bradley Beal,2018-07-08,3.0,0.0,8.0,0.0,W,0.375
247,247,"Damn, THROW THE HEAT!!! https://t.co/0q4hqawt5L",Bradley Beal,2018-07-08,3.0,0.0,8.0,5.0,W,0.375
248,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
249,249,😂😂every time!! https://t.co/5WknG3ejvg,Bradley Beal,2018-07-10,3.0,0.0,4.0,0.0,W,0.75
250,250,Tell JuJu get them feet right! Lol https://t.co/9klCB5bhYT,Bradley Beal,2018-07-10,3.0,0.0,4.0,6.0,W,0.75
251,251,🤔good point https://t.co/fBmf2Ef3Kn,Bradley Beal,2018-07-10,3.0,1.0,1.0,6.0,W,3.5
252,252,Big facts https://t.co/PcQIWFJtPS,Bradley Beal,2018-07-10,3.0,0.0,2.0,5.0,W,1.5
253,253,"Outta pocket bruh! Not right, AT ALL! https://t.co/5FXzyIEeap",Bradley Beal,2018-07-10,3.0,0.0,8.0,1.0,W,0.375
254,254,Shouldn’t be avoided to begin with I think! https://t.co/iKZlf7oL9T,Bradley Beal,2018-07-10,3.0,0.0,3.0,2.0,W,1.0
255,255,Why do people wait for shit to get bad to speak up?,Bradley Beal,2018-07-10,3.0,1.0,1.0,6.0,W,3.5
256,256,Lol bout died !! 😩 https://t.co/7OKGt1fNDP,Bradley Beal,2018-07-12,3.0,1.0,9.0,2.0,L,0.3888888888888889
257,257,Nothing better than giving back. Proud! https://t.co/BpKERnSbXu,Bradley Beal,2018-07-12,3.0,1.0,8.0,3.0,L,0.4375
258,258,⭐️⭐️⭐️ Lets get her back !#WNBAVote @De11eDonne https://t.co/4S0HyI1Pvi,Bradley Beal,2018-07-12,3.0,0.0,6.0,1.0,L,0.5
259,259,Word!!! https://t.co/wFe9XZhdbJ,Bradley Beal,2018-07-13,3.0,1.0,3.0,3.0,L,1.1666666666666667
260,260,"Flashback to my @NBASummerLeague days! If you only knew, young buck! #BestIsYetToCome #FlashbackFriday https://t.co/tuuCuKYYvW",Bradley Beal,2018-07-13,3.0,0.0,1.0,7.0,L,3.0
261,261,Haven’t skipped one song on @wizkhalifa album!! #RollingPapers2 🔥🔥🔥,Bradley Beal,2018-07-13,3.0,0.0,7.0,6.0,L,0.4285714285714285
262,262,Bruh I never been this confused assembling something in my life! Lol https://t.co/zuti2Rp0dq,Bradley Beal,2018-07-13,3.0,0.0,6.0,2.0,L,0.5
263,263,Up Next! https://t.co/TptRkYpmX8,Bradley Beal,2018-07-13,3.0,1.0,5.0,1.0,L,0.7
264,264,I baptize you in the name of Jesus! https://t.co/P4I8mgABW5,Bradley Beal,2018-07-14,3.0,0.0,8.0,6.0,L,0.375
265,265,Tough https://t.co/gXVk4qD6h6,Bradley Beal,2018-07-16,3.0,0.0,6.0,7.0,W,0.5
266,266,🗣one more time for the guy in the back! https://t.co/uwKEjfPPyY,Bradley Beal,2018-07-18,3.0,1.0,5.0,0.0,W,0.7
267,267,Good morning world!,Bradley Beal,2018-07-18,3.0,0.0,8.0,2.0,W,0.375
268,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
269,269,Pandas gotta stick together! 🐼 🐼#TBT hanging out @benschilibowl! 🍜 https://t.co/vBwyPjfU6g,Bradley Beal,2018-07-19,3.0,0.0,8.0,6.0,L,0.375
270,270,Congrats big bro! #ondeck https://t.co/fnjvYpeYZS,Bradley Beal,2018-07-20,3.0,0.0,9.0,3.0,L,0.3333333333333333
271,271,Tiger back!,Bradley Beal,2018-07-21,3.0,1.0,4.0,1.0,W,0.875
272,272,Blessed !,Bradley Beal,2018-07-21,3.0,1.0,9.0,0.0,W,0.3888888888888889
273,273,Aye the book won’t lie Ant!! lol https://t.co/7VULEmu1SU,Bradley Beal,2018-07-22,3.0,0.0,1.0,6.0,L,3.0
274,274,Big facts! https://t.co/MAZGLgnzX3,Bradley Beal,2018-07-23,3.0,0.0,3.0,0.0,W,1.0
275,275,Today is the day!!! 🙏🏽,Bradley Beal,2018-07-23,3.0,1.0,7.0,7.0,W,0.5
276,276,Lol my man!! https://t.co/5gOd3ip8Xu,Bradley Beal,2018-07-24,3.0,1.0,7.0,4.0,W,0.5
277,277,😑come on bro lol https://t.co/BUAEoARsm6,Bradley Beal,2018-07-24,3.0,0.0,6.0,2.0,W,0.5
278,278,Nah open that joint twice on Sundays two for the ones that need Jesus! Lol https://t.co/Vqv9WZmooL,Bradley Beal,2018-07-24,3.0,0.0,5.0,6.0,W,0.6
279,279,NFL CBA my bad gotta be more specific! Any man with common sense knows that’s more than enough ! Lol https://t.co/D9k0x6YhLS,Bradley Beal,2018-07-24,3.0,1.0,3.0,1.0,W,1.1666666666666667
280,280,Very true I’m saying in terms of comparing CBA’s. Feel bad for those guys. Like they go out there and basically risk their lives. That’s crazy https://t.co/m4thvVE9yq,Bradley Beal,2018-07-24,3.0,0.0,2.0,3.0,W,1.5
281,281,Hurts my heart to see that! Deserve better https://t.co/OTQyXx0Gse,Bradley Beal,2018-07-24,3.0,0.0,4.0,5.0,W,0.75
282,282,Either u able to put up with her or I not! Lol https://t.co/oTl12VO0Iq,Bradley Beal,2018-07-24,3.0,0.0,7.0,1.0,W,0.4285714285714285
283,283,Shit works lol https://t.co/IhkOCTNu4I,Bradley Beal,2018-07-24,3.0,1.0,3.0,7.0,W,1.1666666666666667
284,284,Thank you mama! https://t.co/jBENnm5wm5,Bradley Beal,2018-07-24,3.0,0.0,7.0,2.0,W,0.4285714285714285
285,285,Chill ! 🤦🏽‍♂️😂😩 https://t.co/oKDuTrppg9,Bradley Beal,2018-07-25,3.0,1.0,1.0,0.0,W,3.5
286,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
287,287,That’ll be scary WR core! https://t.co/YdIUtxU6YR,Bradley Beal,2018-07-25,3.0,1.0,6.0,2.0,W,0.5833333333333334
288,288,Thanks Zach! https://t.co/zVVy5tvlN8,Bradley Beal,2018-07-25,3.0,0.0,9.0,4.0,W,0.3333333333333333
289,289,My guy!! Appreciate it SterlWorld! https://t.co/Kusidrv3FY,Bradley Beal,2018-07-25,3.0,1.0,7.0,4.0,W,0.5
290,290,Big facts ! 😩 https://t.co/EMbH9avTCh,Bradley Beal,2018-07-25,3.0,1.0,3.0,3.0,W,1.1666666666666667
291,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
292,292,Still surreal bro! https://t.co/FFe34nFUK4,Bradley Beal,2018-07-25,3.0,1.0,6.0,6.0,W,0.5833333333333334
293,293,Appreciate the love and well wishes from everyone!,Bradley Beal,2018-07-25,3.0,0.0,5.0,4.0,W,0.6
294,294,💯 big bruh https://t.co/KHVVmdSDg2,Bradley Beal,2018-07-25,3.0,1.0,1.0,2.0,W,3.5
295,295,"July 23, 2018 = The best day of my life! 🙏🏽",Bradley Beal,2018-07-25,3.0,0.0,1.0,2.0,W,3.0
296,296,Lol 🤦🏽‍♂️all day every day!! https://t.co/M5x12e3f1e,Bradley Beal,2018-07-25,3.0,0.0,3.0,6.0,W,1.0
297,297,Ayeeee I’m with you on this here!! 😂😂 https://t.co/tPmthoPrtK,Bradley Beal,2018-07-25,3.0,1.0,2.0,6.0,W,1.75
298,298,"Some rewarding experiences in this game, like sharing it with kids in Africa as a part of Basketball Without Borders a few years back! #TBT #BWB https://t.co/UEsaTAhHBs",Bradley Beal,2018-07-26,3.0,0.0,7.0,7.0,W,0.4285714285714285
299,299,People really get mad when someone doesn’t follow them on social? Lol,Bradley Beal,2018-07-26,3.0,0.0,9.0,1.0,W,0.3333333333333333
300,300,Check this joint out!! @JaredDudley619 be on his ish! https://t.co/2jmya8rgB6,Bradley Beal,2018-07-26,3.0,0.0,6.0,3.0,W,0.5
301,301,Lol nah bro no way in hell I could have gone there!! https://t.co/q0eMGZlyAq,Bradley Beal,2018-07-26,3.0,1.0,2.0,6.0,W,1.75
302,302,Boys out there putting on a show!! #BBE https://t.co/HONG4bgwya,Bradley Beal,2018-07-26,3.0,0.0,2.0,2.0,W,1.5
303,303,One of them times where you say “Hey” to every move until he get to the”LAYYYYYY!” 😂😂😂 https://t.co/R7ACslS6DO,Bradley Beal,2018-07-26,3.0,1.0,8.0,5.0,W,0.4375
304,304,Facts go to the Nade!! Lol https://t.co/rBk6RIiDrL,Bradley Beal,2018-07-26,3.0,0.0,9.0,1.0,W,0.3333333333333333
305,305,Gotta love it mama!!! Lol https://t.co/07VYtLt3ej,Bradley Beal,2018-07-27,3.0,1.0,1.0,5.0,L,3.5
306,306,Gut Win! https://t.co/19zFI4UzgO,Bradley Beal,2018-07-27,3.0,0.0,4.0,4.0,L,0.75
307,307,Great win BBE!!,Bradley Beal,2018-07-27,3.0,0.0,7.0,2.0,L,0.4285714285714285
308,308,You need to gone head and transfer! I’ll tell Tat! Lol https://t.co/xXxKUemGdA,Bradley Beal,2018-07-27,3.0,1.0,7.0,7.0,L,0.5
309,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
310,310,Them clean OG! https://t.co/ucuqqoEA9b,Bradley Beal,2018-07-28,3.0,0.0,8.0,0.0,L,0.375
311,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
312,312,Lmao my dawg! https://t.co/9syHjolHIH,Bradley Beal,2018-07-29,3.0,1.0,4.0,6.0,W,0.875
313,313,Cut it out. Man impacts his kids as well as their teammates and any other kid that steps foot in that gym. https://t.co/JWyzATAviw,Bradley Beal,2018-07-29,3.0,1.0,7.0,6.0,W,0.5
314,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
315,315,Parents hurt the kids!! https://t.co/6i4XXzuJZ6,Bradley Beal,2018-07-29,3.0,0.0,7.0,0.0,W,0.4285714285714285
316,316,How long this been going on? This tough!!! https://t.co/yR5CZtsyhA,Bradley Beal,2018-07-29,3.0,0.0,9.0,4.0,W,0.3333333333333333
317,317,High key https://t.co/8fQzNnK5rs,Bradley Beal,2018-07-29,3.0,1.0,7.0,7.0,W,0.5
318,318,Another day another blessing!,Bradley Beal,2018-07-31,3.0,0.0,1.0,0.0,L,3.0
319,319,Yessir !! https://t.co/sNAmZLCF5l,Bradley Beal,2018-08-01,3.0,0.0,1.0,1.0,W,3.0
320,320,Blessed to see another day!,Bradley Beal,2018-08-01,3.0,0.0,7.0,5.0,W,0.4285714285714285
321,321,When y’all playing “Bucket” and he got game point!! 😂😂😂 https://t.co/XqWTXrMvEP,Bradley Beal,2018-08-02,3.0,0.0,2.0,1.0,L,1.5
322,322,"Via https://t.co/8pTVWkgJWv: Best of Beal, No. 5 — BB throws a Valentine’s Day party @TheGarden to lead @washwizards back from the brink, to win before the break. https://t.co/Jilw8deyvG",Bradley Beal,2018-08-03,3.0,0.0,7.0,0.0,L,0.4285714285714285
323,323,😂😂😩this tough! https://t.co/xzkOkEMc6x,Bradley Beal,2018-08-04,3.0,0.0,7.0,0.0,W,0.4285714285714285
324,324,Tired of you! https://t.co/3vYwL0OyMx,Bradley Beal,2018-08-04,3.0,0.0,1.0,6.0,W,3.0
325,325,"Bradley Emmanuel Beal II 
“DEUCE” 

Lord sent a blessing, Amen 🙏🏽 
7•23•18 https://t.co/MJ7VP1MTxN",Bradley Beal,2018-08-04,3.0,1.0,9.0,1.0,W,0.3888888888888889
326,326,"Yeah 1, 2, 3, 4, 5 thats the countdown I’ll I slide!",Bradley Beal,2018-08-05,3.0,0.0,2.0,6.0,L,1.5
327,327,Good morning ! 💙 https://t.co/iSSARzq5v2,Bradley Beal,2018-08-05,3.0,0.0,9.0,3.0,L,0.3333333333333333
328,328,STUPID!!!!🔥 https://t.co/uWaIOvEpwf,Bradley Beal,2018-08-05,3.0,0.0,3.0,2.0,L,1.0
329,329,"Every time I listen to it a new one grow on me! 5% Tint, YOSEMITE! https://t.co/z6ayTc4Nt7",Bradley Beal,2018-08-05,3.0,0.0,7.0,0.0,L,0.4285714285714285
330,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
331,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
332,332,Explain to me how he’s doing that. https://t.co/o1JacvW2WN,Bradley Beal,2018-08-05,3.0,0.0,2.0,1.0,L,1.5
333,333,Yessir baby Drake! https://t.co/bdDBJz9Y1v,Bradley Beal,2018-08-05,3.0,1.0,8.0,3.0,L,0.4375
334,334,Haha! Nah I’m taking this from you! https://t.co/zbHCuUC7bg,Bradley Beal,2018-08-06,3.0,1.0,3.0,7.0,L,1.1666666666666667
335,335,Omg that was tough!! 🔥🔥 @KristiToliver https://t.co/psdbfwbfLX,Bradley Beal,2018-08-06,3.0,0.0,1.0,1.0,L,3.0
336,336,Tieeeeeeeeed boss!,Bradley Beal,2018-08-08,3.0,0.0,8.0,5.0,W,0.375
337,337,I’m about to drop him off! Lol https://t.co/zsoDewTYij,Bradley Beal,2018-08-08,3.0,1.0,1.0,2.0,W,3.5
338,338,Big facts! https://t.co/c3gUGKErBE,Bradley Beal,2018-08-08,3.0,0.0,4.0,4.0,W,0.75
339,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
340,340,Does one team deserve it more than the next? #NO but we are 2-0 on Xmas lol 🤷🏽‍♂️ https://t.co/9TgwsVbb04,Bradley Beal,2018-08-08,3.0,0.0,9.0,0.0,W,0.3333333333333333
341,341,😂😂😂 man I’ve been up since 4am with him!! 😩🤦🏽‍♂️ https://t.co/zxatFzts6K,Bradley Beal,2018-08-08,3.0,0.0,7.0,5.0,W,0.4285714285714285
342,342,No Christmas game ! 😢,Bradley Beal,2018-08-08,3.0,1.0,7.0,4.0,W,0.5
343,343,"Worst part, he don’t even be crying. Just yelling lol #cmonbruh",Bradley Beal,2018-08-08,3.0,0.0,7.0,3.0,W,0.4285714285714285
344,344,This man Deuce has me up every hour on the hour! #welcometofatherhood !,Bradley Beal,2018-08-08,3.0,0.0,4.0,1.0,W,0.75
345,345,Blessed to see another day!,Bradley Beal,2018-08-08,3.0,0.0,6.0,0.0,W,0.5
346,346,lol 😂 play me 1v1 !,Bradley Beal,2018-08-08,3.0,1.0,2.0,0.0,W,1.75
347,347,No they didn’t 😑,Bradley Beal,2018-08-08,3.0,1.0,5.0,7.0,W,0.7
348,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
349,349,Cut it out lol https://t.co/rs2m0q6nIH,Bradley Beal,2018-08-09,3.0,0.0,7.0,4.0,W,0.4285714285714285
350,350,Next summer. https://t.co/cOKXCcuwdO,Bradley Beal,2018-08-09,3.0,0.0,7.0,2.0,W,0.4285714285714285
351,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
352,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
353,353,🗣A little louder! https://t.co/PjCGXRNgkk,Bradley Beal,2018-08-09,3.0,0.0,5.0,7.0,W,0.6
354,354,🗣YESSIR ! https://t.co/H4PBmfmEHh,Bradley Beal,2018-08-09,3.0,1.0,9.0,4.0,W,0.3888888888888889
355,355,Still hurts my heart! RIP LEGEND https://t.co/kXB7EH0IPY,Bradley Beal,2018-08-09,3.0,0.0,1.0,5.0,W,3.0
356,356,"Me, @BenMcLemore @jaytatum0 @PMcCaw0 vs All 🤔 https://t.co/xvieSZFnz0",Bradley Beal,2018-08-09,3.0,1.0,6.0,0.0,W,0.5833333333333334
357,357,Blessed to see another day!,Bradley Beal,2018-08-09,3.0,0.0,9.0,3.0,W,0.3333333333333333
358,358,"Here it is! 📆📝 Let’s go!👌

Full schedule: https://t.co/p1LHPoWU5e https://t.co/gKlr8GLrJh",Bradley Beal,2018-08-10,3.0,0.0,2.0,7.0,L,1.5
359,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
360,360,The Nade https://t.co/hpIhT7qBtd,Bradley Beal,2018-08-11,3.0,0.0,2.0,4.0,W,1.5
361,361,Bridgewater and Darnold gone battle that join out!,Bradley Beal,2018-08-11,3.0,0.0,8.0,1.0,W,0.375
362,362,Aye we just hooping bro that’s all !! Lol https://t.co/g7My9fpDJt,Bradley Beal,2018-08-12,3.0,0.0,7.0,0.0,W,0.4285714285714285
363,363,BOUNCE!!!!! https://t.co/g7My9fpDJt,Bradley Beal,2018-08-12,3.0,0.0,2.0,1.0,W,1.5
364,364,LA FLAME 🔥 https://t.co/7pxEePZjDq,Bradley Beal,2018-08-12,3.0,0.0,3.0,0.0,W,1.0
365,365,Great runs today!,Bradley Beal,2018-08-13,3.0,0.0,6.0,2.0,L,0.5
366,366,Now playing... @trvisXX “Stop trying to be God” https://t.co/jc59xFdT0n,Bradley Beal,2018-08-13,3.0,0.0,7.0,7.0,L,0.4285714285714285
367,367,Shaka don’t play down there ! 🤘🏽💪🏽 https://t.co/sWcXdOuzGI,Bradley Beal,2018-08-13,3.0,0.0,6.0,4.0,L,0.5
368,368,Unbelievable time! 💙 check this out! https://t.co/4uFUIoF3Zc,Bradley Beal,2018-08-14,3.0,1.0,9.0,0.0,L,0.3888888888888889
369,369,Where we going cuz? Lol https://t.co/F6FjmFpInY,Bradley Beal,2018-08-14,3.0,0.0,8.0,2.0,L,0.375
370,370,Morning grind!,Bradley Beal,2018-08-14,3.0,1.0,4.0,6.0,L,0.875
371,371,Via https://t.co/8pTVWkgJWv: The slate is set for the 2018-19 @WashWizards  season. Check out some of the key matchups. https://t.co/NTMiP06KHB,Bradley Beal,2018-08-16,3.0,0.0,8.0,3.0,W,0.375
372,372,Gone and drop @youngthug !!!,Bradley Beal,2018-08-16,3.0,0.0,7.0,1.0,W,0.4285714285714285
373,373,Dude a straight savage !! Lol 😂😂 https://t.co/1uw8tlgfBe,Bradley Beal,2018-08-16,3.0,0.0,5.0,0.0,W,0.6
374,374,In the rafters were it belong. Congrats my boy @jaytatum0 ! https://t.co/8Ar70kec9o,Bradley Beal,2018-08-17,3.0,0.0,2.0,3.0,L,1.5
375,375,"Via https://t.co/8pTVWkgJWv: No. 4 on the #BestofBeal countdown heads to Boston, where the Panda poured in 29 points after the half to lead the @WashWizards to victory in a Double OT thriller in March. #FBF 🐼🏀 https://t.co/Bko3eQ0VgA",Bradley Beal,2018-08-17,3.0,0.0,5.0,1.0,L,0.6
376,376,Benihana for the win!,Bradley Beal,2018-08-18,3.0,1.0,6.0,6.0,W,0.5833333333333334
377,377,Yeah bro! Mook didn’t do enough for me. Last round was night time story. 😴 https://t.co/jSrigT4Nid,Bradley Beal,2018-08-19,3.0,0.0,9.0,4.0,L,0.3333333333333333
378,378,3-0 EASY!!!  @AYEVERB,Bradley Beal,2018-08-19,3.0,0.0,5.0,5.0,L,0.6
379,379,Penalty for what?? https://t.co/WbF073rkCb,Bradley Beal,2018-08-19,3.0,1.0,6.0,0.0,L,0.5833333333333334
380,380,Lol it’s unbelievable bro. 3-0 close books! https://t.co/zamhKUnMxD,Bradley Beal,2018-08-20,3.0,1.0,4.0,1.0,L,0.875
381,381,Big facts https://t.co/zFarnOFee8,Bradley Beal,2018-08-22,3.0,1.0,1.0,1.0,L,3.5
382,382,😳NEED https://t.co/DEVpEb2rBK,Bradley Beal,2018-08-22,3.0,0.0,9.0,7.0,L,0.3333333333333333
383,383,Good luck to the @WashMystics in the conference semifinals starting tonight! #TogetherDC #TBT https://t.co/kwxj8pKq12,Bradley Beal,2018-08-23,3.0,0.0,3.0,6.0,L,1.0
384,384,Bless em https://t.co/xW8gtjeTev,Bradley Beal,2018-08-23,3.0,1.0,9.0,6.0,L,0.3888888888888889
385,385,Napa with the squad 🍷,Bradley Beal,2018-08-23,3.0,0.0,7.0,5.0,L,0.4285714285714285
386,386,My boy! https://t.co/8E7vtEwu7R,Bradley Beal,2018-08-25,3.0,0.0,5.0,5.0,L,0.6
387,387,Dream big!,Bradley Beal,2018-08-25,3.0,1.0,7.0,6.0,L,0.5
388,388,The Euro Step Legend will be missed! Fair to say he changed the game in a unique way! Congrats on a beyond amazing career @manuginobili !!,Bradley Beal,2018-08-27,3.0,0.0,1.0,3.0,L,3.0
389,389,😂😂Fact this the anthem !! https://t.co/l4OnigEGu2,Bradley Beal,2018-08-28,3.0,0.0,3.0,7.0,L,1.0
390,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
391,391,Via https://t.co/8pTVWkgJWv: No. 3 on the #BestofBeal countdown saw the Panda bring on the New Year with a NYE near triple double to help the @WashWizards stave off the Bulls. #FBF 🐼🏀 https://t.co/qXlPRYW2v8,Bradley Beal,2018-08-31,3.0,0.0,5.0,1.0,W,0.6
392,392,"If you really think the @Eminem album is trash, something is wrong with you! #nahfr",Bradley Beal,2018-08-31,3.0,1.0,6.0,6.0,W,0.5833333333333334
393,393,Eminem dropped some 🔥🔥🔥,Bradley Beal,2018-08-31,3.0,0.0,2.0,1.0,W,1.5
